rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
-0.097092,-0.705934,0.701591,-0.030374,0.006169,0.068064
0.278368,-0.508353,-0.814916,-0.029610,0.004896,0.065878
0.455307,-0.757380,0.468050,-0.028412,0.003014,0.066871
0.319310,0.113941,0.940776,-0.027556,0.003287,0.069024
0.396964,0.902110,0.169169,-0.026513,0.005495,0.069270
0.035719,0.730132,-0.682372,-0.026360,0.007271,0.067428
-0.267435,0.857437,-0.439637,-0.026950,0.009350,0.066188
-0.267935,-0.634088,-0.725357,-0.027538,0.007781,0.064257
-0.981778,-0.064420,0.178780,-0.029859,0.007605,0.064536
0.561592,0.820776,0.104596,-0.028424,0.009579,0.064633
0.288222,-0.831179,0.475468,-0.027657,0.007543,0.065628
-0.482446,-0.379293,-0.789546,-0.028756,0.006609,0.063562
0.116746,-0.191343,0.974555,-0.028405,0.006132,0.065757
-0.756768,0.623812,0.195348,-0.030156,0.007616,0.066069
-0.787217,-0.075284,-0.612063,-0.031971,0.007418,0.064443
0.597407,-0.364893,-0.714114,-0.030466,0.006527,0.062580
-0.836556,0.360141,0.412884,-0.032390,0.007371,0.063416
-0.317198,0.946759,-0.055078,-0.033068,0.009607,0.063134
0.670924,-0.098823,-0.734912,-0.031395,0.009350,0.061238
0.424515,0.892581,-0.151944,-0.030315,0.011443,0.060733
0.906648,-0.409594,-0.101105,-0.028100,0.010447,0.060351
0.065209,0.981261,0.181314,-0.027880,0.012737,0.060636
0.507757,-0.730982,-0.455904,-0.026620,0.010987,0.059421
